"","V1","V2","V3"
"47597",1515760580,11864.51,0.00592756
"47598",1515760917,12115.44,0.00579028
"47599",1515760923,11997.64,0.01081
"47600",1515761467,12005.68,0.00501
"47601",1515761974,12023.68,0.00644
"47602",1515762035,11893.8,0.00678168
"47603",1515762041,11892.68,0.00564481
"47604",1515762390,12072.14,0.00891
"47605",1515762619,12139.62,0.08122824
"47606",1515762917,12060.98,0.00823
"47607",1515763033,11989.51,0.107407
"47608",1515763033,11989.45,0.452139
"47609",1515763033,11989.45,0.299983
"47610",1515763037,11989.45,0.0047126
"47611",1515763075,11982.32,0.171772
"47612",1515763075,11982.32,0.102456
"47613",1515763079,11985.37,0.109967
"47614",1515763224,11947.01,0.17504776
"47615",1515763411,11994.35,0.00497
"47616",1515763929,11988.51,0.00964
"47617",1515764116,12095.37,0.00010037
"47618",1515764143,12096.96,0.0004337
"47619",1515764441,11980.4,0.00707
"47620",1515764692,11866,0.01004804
"47621",1515764693,11866,0.00181106
"47622",1515764695,11866,0.00390949
"47623",1515764720,11866,0.403515
"47624",1515764720,11866,0.4482581
"47625",1515764853,11980.4,0.00997963
"47626",1515764909,11923.2,0.01352
"47627",1515765473,11921.62,0.01182
"47628",1515766011,11917.18,0.0096
"47629",1515766552,11913.9,0.00992
"47630",1515766617,11938.21,0.00691728
"47631",1515766681,11907.57,0.07693509
"47632",1515766699,11907.57,0.0033592
"47633",1515767116,11901.34,0.00198
"47634",1515767319,11950.03,0.00418408
"47635",1515767543,11896.69,0.00032
"47636",1515767987,11897.35,0.00528
"47637",1515768426,11922.44,0.00429688
"47638",1515768426,11922.44,0.00201073
"47639",1515768426,11922.44,0.00201073
"47640",1515768427,11922.44,0.03637923
"47641",1515768427,11922.44,0.00201073
"47642",1515768427,11922.17,0.00105266
"47643",1515768428,11866,0.00104697
"47644",1515768465,11866,0.00144218
"47645",1515768465,11866,0.00084274
"47646",1515768491,11865.22,0.0022
"47647",1515768942,11849.28,0.00994
"47648",1515769454,11853.35,0.00075
"47649",1515769987,11840.5,0.00053243
"47650",1515769993,11825.97,0.01153
"47651",1515770169,11811.46,0.03767527
"47652",1515770217,11855,0.00200252
"47653",1515770217,11855,0.00200252
"47654",1515770218,11855,0.00200252
"47655",1515770218,11855,0.00200252
"47656",1515770219,11855,0.00151705
"47657",1515770369,11800,0.00847458
"47658",1515770492,11753.56,0.00088
"47659",1515770494,11852.77,0.00090527
"47660",1515770909,11660.98,1e-04
"47661",1515771108,11854.61,0.00046
"47662",1515771748,11854.61,0.00104
"47663",1515771748,11854.61,0.01161
"47664",1515771779,11664.93,0.604791
"47665",1515771779,11664.93,0.516804
"47666",1515771867,11652,0.01010094
"47667",1515771868,11652,0.00219293
"47668",1515771868,11652,0.00870044
"47669",1515771871,11652,0.00139742
"47670",1515771873,11652,0.00204786
"47671",1515771874,11652,0.0022436
"47672",1515771876,11652,0.00305945
"47673",1515772083,11598.2,0.33928251
"47674",1515772164,11595.05,1e-04
"47675",1515772189,11730.96,0.00368
"47676",1515772328,11586.19,0.00587347
"47677",1515772495,11781.05,0.00576188
"47678",1515772719,11671.15,0.01363
"47679",1515773121,11688.81,0.00513
"47680",1515773676,11754.37,0.01191
"47681",1515773695,11688.81,0.00855502
"47682",1515774180,11729.7,0.00484
"47683",1515774615,11757.09,0.01275825
"47684",1515774632,11729.7,0.00767272
"47685",1515774632,11729.7,1.1e-07
"47686",1515774633,11688.81,1.7e-07
"47687",1515774794,11636.43,0.00651
"47688",1515775202,11760.4,0.00340124
"47689",1515775225,11653.88,0.00098
"47690",1515775777,11650.33,0.00244
"47691",1515776135,11550,0.00857143
"47692",1515776135,11523.03,0.45241
"47693",1515776135,11523.03,0.401537
"47694",1515776135,11514.57,0.515886
"47695",1515776135,11512.73,0.50889565
"47696",1515776186,11501,0.0007199
"47697",1515776186,11500,0.00869564
"47698",1515776225,11500,1e-08
"47699",1515776225,11499.77,0.173478
"47700",1515776225,11499.77,0.10773899
"47701",1515776253,11500,0.00537068
"47702",1515776266,11481.51,0.00596
"47703",1515776432,11500,0.00364261
"47704",1515776434,11500,0.01860991
"47705",1515776434,11500,0.00365652
"47706",1515776434,11500,0.0036713
"47707",1515776435,11426.03,0.851919
"47708",1515776435,11426.03,0.71812
"47709",1515776436,11420,0.00371191
"47710",1515776436,11420,0.00375219
"47711",1515776436,11420,0.00941639
"47712",1515776437,11420,0.00379335
"47713",1515776438,11420,0.0038345
"47714",1515776438,11420,0.00387653
"47715",1515776439,11420,0.00013093
"47716",1515776439,11420,0.00391944
"47717",1515776440,11420,0.00396235
"47718",1515776440,11420,0.00400525
"47719",1515776441,11420,0.00404904
"47720",1515776441,11420,0.00065645
"47721",1515776441,11420,0.0040937
"47722",1515776441,11420,0.00413835
"47723",1515776442,11420,0.00418389
"47724",1515776442,11420,0.00422942
"47725",1515776443,11420,0.00427583
"47726",1515776443,11420,0.00432312
"47727",1515776444,11420,0.0043704
"47728",1515776444,11420,0.00441856
"47729",1515776445,11420,0.00446673
"47730",1515776449,11420,0.01859268
"47731",1515776459,11420,0.01717455
"47732",1515776459,11420,0.00451576
"47733",1515776507,11410.26,0.109154
"47734",1515776507,11410.25,0.173556
"47735",1515776523,11410,0.0004241
"47736",1515776542,11410,0.00811584
"47737",1515776545,11410,0.00101046
"47738",1515776549,11410,0.00101046
"47739",1515776569,11400,0.02631579
"47740",1515776569,11400,0.11
"47741",1515776569,11379.19,0.105338
"47742",1515776569,11370.55,0.409979
"47743",1515776569,11370.42,0.02586603
"47744",1515776611,11400,0.00359643
"47745",1515776620,11400,0.00071453
"47746",1515776758,11531.47,0.00062
"47747",1515777093,11400,0.00438596
"47748",1515777093,11366.1,0.261651
"47749",1515777093,11366.02,0.09466304
"47750",1515777232,11497.77,0.01167
"47751",1515777716,11552.36,0.02420285
"47752",1515777797,11546.87,0.00661
"47753",1515778202,11566.17,0.03207631
"47754",1515778393,11521.3,0.01273
"47755",1515778591,11667.64,1.49543561
"47756",1515778591,11667.65,0.106151
"47757",1515778591,11667.68,0.40552
"47758",1515778591,11671.57,0.12964553
"47759",1515778773,11665.61,0.00215482
"47760",1515778779,11665.61,0.01460278
"47761",1515778786,11665.61,0.00547598
"47762",1515778815,11661.19,0.00018291
"47763",1515778827,11665.06,0.00572137
"47764",1515778849,11665.06,0.01825436
"47765",1515778863,11665.06,0.01825436
"47766",1515778890,11665.86,0.01825311
"47767",1515778906,11550.36,0.00112
"47768",1515778916,11665.86,0.01095183
"47769",1515778997,11659.69,0.00425282
"47770",1515779028,11659.41,0.00253398
"47771",1515779054,11661.26,0.00014066
"47772",1515779114,11668.7,0.00016529
"47773",1515779179,11675.32,0.00425845
"47774",1515779184,11675.1,0.00422134
"47775",1515779230,11676.38,0.0185022
"47776",1515779486,11605.95,0.01141
"47777",1515779964,11699.71,0.00137266
"47778",1515780018,11699.59,0.00064787
"47779",1515780024,11572.88,0.01027
"47780",1515780109,11661.21,0.00068148
"47781",1515780185,11634.98,0.00195684
"47782",1515780204,11632.54,0.00195684
"47783",1515780547,11514.88,0.00571
"47784",1515780668,11609.1,0.00585273
"47785",1515780728,11600.42,0.0024817
"47786",1515781020,11511.02,0.00641
"47787",1515781185,11415.22,0.01853443
"47788",1515781189,11415.22,0.00825846
"47789",1515781399,11594.36,0.00087198
"47790",1515781400,11594.36,0.00087629
"47791",1515781548,11596.09,0.00087961
"47792",1515781549,11596.09,0.00088392
"47793",1515781550,11596.08,0.00088823
"47794",1515781550,11596.08,0.00089168
"47795",1515781551,11596.08,0.00089599
"47796",1515781577,11547.48,0.00344
"47797",1515782046,11552.4,0.0044
"47798",1515782085,11500,0.00869565
"47799",1515782085,11500,0.00684662
"47800",1515782664,11542.25,0.01035
"47801",1515783061,11586.59,0.00013194
"47802",1515783063,11586.6,0.00287062
"47803",1515783162,11587.61,0.03635452
"47804",1515783166,11472.95,0.00326
"47805",1515783366,11575.91,0.00318323
"47806",1515783543,11586.11,0.01876547
"47807",1515783544,11583.84,0.01774046
"47808",1515783546,11583.84,0.00074871
"47809",1515783593,11583.95,0.01725567
"47810",1515783804,11475.83,0.00123
"47811",1515783984,11587.4,0.01776058
"47812",1515783986,11587.4,0.00802806
"47813",1515784173,11587.43,8.63e-06
"47814",1515784418,11506.7,0.00347
"47815",1515784991,11568.91,0.00175
"47816",1515785038,11637.84,0.00249789
"47817",1515785279,11681.04,0.00099169
"47818",1515785402,11663.69,0.00073647
"47819",1515785405,11663.69,0.00200641
"47820",1515785406,11663.69,0.00200641
"47821",1515785446,11639.07,0.00931775
"47822",1515785536,11553,0.00864
"47823",1515785710,11500,0.00016286
"47824",1515786131,11644.95,0.01477
"47825",1515786532,11724.19,0.00407619
"47826",1515786748,11714.68,0.01306
"47827",1515786754,11778.41,0.01273516
"47828",1515786929,11770.28,0.05094066
"47829",1515787259,11711.04,0.00324
"47830",1515787409,11769.51,0.00253197
"47831",1515787804,11712.97,0.00514
"47832",1515788353,11699.01,0.00433
"47833",1515788892,11713.55,0.00057
"47834",1515789168,11713.55,0.00350861
"47835",1515789170,11713.55,5.56e-06
"47836",1515789327,11744.7,0.01068
"47837",1515789798,11733.27,0.01224
"47838",1515790162,11847.01,0.00024757
"47839",1515790261,11611.47,0.00145847
"47840",1515790286,11839.9,0.00142676
"47841",1515790449,11715.45,0.00076
"47842",1515790746,11800,0.00298803
"47843",1515790748,11800,2.02e-06
"47844",1515790995,11712.27,0.01371
"47845",1515791513,11720.31,0.01453
"47846",1515792091,11722.88,0.0022
"47847",1515792589,11710.73,0.00025
"47848",1515793013,11796,0.00036019
"47849",1515793015,11703.74,0.01371
"47850",1515793120,11790.75,0.00030267
"47851",1515793535,11703.73,0.00235
"47852",1515794121,11703.74,3e-04
"47853",1515794586,11703.74,0.00093
"47854",1515794798,11790.73,0.00422365
"47855",1515794867,11770.67,0.03808789
"47856",1515794878,11770.67,6.1e-07
"47857",1515795156,11689.11,0.00922
"47858",1515795743,11709.83,0.00234
"47859",1515796294,11681.99,0.0129
"47860",1515796445,11731.69,0.0017669
"47861",1515796838,11680.04,0.00393
"47862",1515797119,11755.75,0.00084884
"47863",1515797356,11719.56,0.00155
"47864",1515797421,11759.67,0.01700727
"47865",1515797460,11750,0.00088003
"47866",1515797488,11750,0.01386581
"47867",1515797899,11678.65,0.00482
"47868",1515797972,11746.81,0.00311734
"47869",1515798339,11748.37,0.00227489
"47870",1515798538,11700.8,0.00327
"47871",1515798624,11611.49,0.00171968
"47872",1515798645,11611.49,2.72e-06
"47873",1515799005,11629.83,0.00498
"47874",1515799557,11533.08,0.00100136
"47875",1515799562,11630.53,0.01386
"47876",1515800007,11630.91,0.00495
"47877",1515800593,11634.32,0.00061
"47878",1515801154,11648.8,0.00636
"47879",1515801194,11578.66,0.00010008
"47880",1515801568,11575.09,0.01818171
"47881",1515801605,11582.56,0.0006172
"47882",1515801739,11662.29,0.0051
"47883",1515802331,11702.56,0.01337
"47884",1515802347,11605.15,0.00027767
"47885",1515802832,11702.56,0.01025
"47886",1515802856,11634.62,0.01830187
"47887",1515803410,11697.55,0.011
"47888",1515803951,11717.3,0.00591
"47889",1515804465,11717.3,5e-04
"47890",1515804511,11662.05,0.0017637
"47891",1515804512,11662.13,0.00174484
"47892",1515805094,11717.3,0.00152
"47893",1515805299,11799.99,0.00172204
"47894",1515805355,11799.99,3.6e-07
"47895",1515805355,11855,0.00322586
"47896",1515805519,11855,0.00252046
"47897",1515805550,11717.7,0.00252046
"47898",1515805562,11786.35,0.00134
"47899",1515805963,11730.9,0.01701564
"47900",1515806105,11777.97,0.0084
"47901",1515806559,11760.97,0.00842
"47902",1515806890,11855,0.00084336
"47903",1515807045,11807.98,0.00206
"47904",1515807254,11760.97,0.00084973
"47905",1515807667,11807.98,0.00882
"47906",1515807893,11855,0.00440056
"47907",1515808220,11886.99,0.00077
"47908",1515808514,11919,0.00440001
"47909",1515808514,11980.4,0.03055157
"47910",1515808517,11980.4,0.01755892
"47911",1515808518,11980.4,0.01190988
"47912",1515808518,11980.4,0.00564904
"47913",1515808521,11980.4,0.01280644
"47914",1515808714,11949.7,0.0147
"47915",1515809230,11924.06,0.00633
"47916",1515809423,11919,4.2e-07
"47917",1515809423,11870,0.00058879
"47918",1515809424,11870,9.3e-07
"47919",1515809682,11879.18,0.01217
"47920",1515810143,11884.72,0.01052
"47921",1515810770,11884.18,0.01143
"47922",1515811329,11891.92,0.01081
"47923",1515811785,11893.68,0.00347
"47924",1515812307,11884.85,0.00471
"47925",1515812905,11890.01,0.00908
"47926",1515813319,11855,1e-08
"47927",1515813414,11799.29,0.00863
"47928",1515813941,11790.83,0.0075
"47929",1515814426,11808.47,0.00059005
"47930",1515814472,11794.77,0.01416
"47931",1515814935,11796.36,0.00221
"47932",1515815446,11827.11,0.001
"47933",1515816121,11857.84,0.01372
"47934",1515816698,11851.49,0.00206
"47935",1515817164,11840.62,0.00034
"47936",1515817752,11831.79,0.01118
"47937",1515818286,11873.7,0.00248
"47938",1515818774,11874.77,0.00665
"47939",1515818873,11768.99,0.0130199
"47940",1515819317,11878.93,0.00701
"47941",1515819862,11877.94,0.01276
"47942",1515820357,11780.77,0.00692086
"47943",1515820364,11780.77,0.00954364
"47944",1515820379,11880.58,0.00666
"47945",1515820927,11884.18,0.01392
"47946",1515821391,11897.49,0.00791
"47947",1515821875,11841.24,0.01673026
"47948",1515821919,11910.25,0.00694
"47949",1515822524,11909.28,0.00044
"47950",1515823078,11897.98,0.01081
"47951",1515823537,11887.78,0.01162
"47952",1515824082,11793.97,0.03199612
"47953",1515824109,11887.22,0.00937
"47954",1515824617,11897.23,0.00374
"47955",1515825165,11898.97,0.00552
"47956",1515825643,11899.2,0.00088
"47957",1515826099,11901.39,0.00726
"47958",1515826579,11905.41,0.00992
"47959",1515826796,11980.4,0.08320069
"47960",1515827098,11907.27,0.00244
"47961",1515827563,11906.63,0.01127
"47962",1515827792,11830.93,0.00406373
"47963",1515828206,11907.75,0.00364
"47964",1515828759,11923.86,0.01275
"47965",1515829206,11980.4,0.03305729
"47966",1515829210,11980.4,0.02353043
"47967",1515829277,11943.05,0.00971
"47968",1515829538,11918.37,0.0036517
"47969",1515829551,11918.37,0.00144772
"47970",1515829557,11918.37,0.00144772
"47971",1515829624,11932.71,0.0061272
"47972",1515829757,11959.09,0.0098
"47973",1515829985,11980.4,0.401254
"47974",1515829985,11980.4,0.44050211
"47975",1515829986,12011.6,0.0125685
"47976",1515829989,12011.6,0.01785704
"47977",1515829991,12011.6,0.01543397
"47978",1515830217,12081.42,0.00478
"47979",1515830373,12016.06,0.00038851
"47980",1515830374,12016.06,0.00747246
"47981",1515830742,12068.5,0.00785
"47982",1515831207,12150,0.01793734
"47983",1515831209,12150,0.01496944
"47984",1515831280,12074.49,0.01066
"47985",1515831821,12075.76,0.00122
"47986",1515831941,11999,0.01488946
"47987",1515831945,11999,0.01009729
"47988",1515831946,11999,1.533e-05
"47989",1515831946,11998.95,0.01498292
"47990",1515832060,11995.57,0.010253
"47991",1515832287,12038.56,0.01443
"47992",1515832337,12080,0.00115914
"47993",1515832348,12002.52,0.00116945
"47994",1515832526,12014.07,0.00214309
"47995",1515832810,12079.87,0.0035
"47996",1515833298,12076.16,0.005
"47997",1515833443,12150,0.01806928
"47998",1515833827,12076.4,0.00975
"47999",1515834245,12050,0.00125131
"48000",1515834375,12016.18,0.00827
"48001",1515834927,12046.81,0.00075
"48002",1515835082,11955.25,0.01230749
"48003",1515835534,12000.36,0.0088
"48004",1515836091,12021.73,0.00693
"48005",1515836617,12035.86,0.00426
"48006",1515836674,12031,0.00041809
"48007",1515836799,12021.73,0.00156124
"48008",1515837187,12035.86,0.00834
"48009",1515837756,12026.36,0.00804
"48010",1515838390,12026.36,0.01043
"48011",1515838633,12021.73,0.00238893
"48012",1515838898,12026.36,0.0087
"48013",1515839507,12026.36,0.00497
"48014",1515839852,12021.73,0.0119646
"48015",1515839876,12021.73,0.02384651
"48016",1515840046,12026.36,0.00853
"48017",1515840258,12031,0.01803055
"48018",1515840604,12085.86,0.00786
"48019",1515841220,12085.86,0.01444
"48020",1515841745,12085.86,0.00687
"48021",1515842353,12085.86,0.0044
"48022",1515842593,12021.73,5e-08
"48023",1515842593,11996.78,0.00019224
"48024",1515842826,12080.68,0.00895
"48025",1515843377,12075.15,0.00367
"48026",1515843942,12071.64,0.00246
"48027",1515844238,11995.3,0.00010932
"48028",1515844419,11997.62,0.00082026
"48029",1515844547,12074.19,0.00625
"48030",1515845009,12011.35,0.00263923
"48031",1515845062,12078.08,0.00097
"48032",1515845570,12080.56,0.00848
"48033",1515845765,12049.74,0.01023844
"48034",1515845830,12051.08,0.0796123
"48035",1515845831,12051.08,0.05454557
"48036",1515846062,12092.86,0.01131
"48037",1515846408,12048.15,0.106695
"48038",1515846408,12048.14,0.177157
"48039",1515846408,12048.12,0.517473
"48040",1515846408,12047.91,0.198675
"48041",1515846490,12030.89,0.00377393
"48042",1515846593,12094.5,0.01221
"48043",1515847049,12089.24,0.00508
"48044",1515847187,12150,0.03668394
"48045",1515847187,12150,0.04562058
"48046",1515847257,12101.07,0.01755
"48047",1515847522,12150,0.04115226
"48048",1515847551,12124.35,0.00257
"48049",1515847593,12150,0.00113745
"48050",1515847713,12150,0.0036749
"48051",1515847717,12150,0.00069712
"48052",1515848037,12100.38,0.00471
"48053",1515848149,12050.5,0.00010517
"48054",1515848179,12150,0.00509959
"48055",1515848562,12097.36,0.00207
"48056",1515848945,12150,0.0048823
"48057",1515849177,12102.39,0.00802
"48058",1515849691,12102.39,0.00976
"48059",1515849790,12150,0.00076697
"48060",1515849934,12102.39,0.00203679
"48061",1515850202,12150,0.00200145
"48062",1515850202,12150,0.0074321
"48063",1515850229,12094.73,0.00570371
"48064",1515850255,12122.36,0.00806
"48065",1515850313,12054.8,0.01941135
"48066",1515850313,12040.52,0.01365773
"48067",1515850326,12040.52,0.00465211
"48068",1515850345,12150,0.08230453
"48069",1515850345,12150,0.01806914
"48070",1515850510,12035.23,0.00612642
"48071",1515850517,12035.23,0.00784158
"48072",1515850743,12091.43,0.00535
"48073",1515850944,12150,0.08230453
"48074",1515850945,12150,0.01985021
"48075",1515850946,12150,0.05855967
"48076",1515851170,12150,0.01764928
"48077",1515851177,12150,0.00818014
"48078",1515851276,12126.86,0.00385
"48079",1515851383,12110.18,0.01869399
"48080",1515851467,12126.8,0.002
"48081",1515851468,12126.8,0.002
"48082",1515851468,12126.8,0.002
"48083",1515851469,12126.8,0.002
"48084",1515851511,12126.76,0.00349372
"48085",1515851511,12126.76,0.00089034
